@relation wicket-1.5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
0,7,216,2,0,1,2,17,1,14,0,5,1,15,95,2,15,17,26,9,1,2,6,39,17,15,32,97,21,0.98,24,53,2,37,0,15,1,100,7,8,7,2,7,1.4,0,7,2.06666666666667,0,2,1.13333333333333,1,2,0.368421052631579,0,1,1,1,17,0,0.467592592592593,1.0,0,4,1,2,FALSE
0,5,75,1,0,1,2,4,1,10,0,4,1,4,39,2,4,4,10,2,0,1,2,10,4,4,12,28,5,1.39,8,17,1,13,0,4,1,100,7,1,2,2,3,1.5,1,4,1.75,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.4666666666666671,0.0,0,4,0,1,FALSE
0,6,179,2,0,1,2,17,1,9,0,3,1,15,75,2,15,17,24,10,1,2,5,31,17,15,29,85,16,0.88,19,45,2,30,0,15,1,100,7,3,6,2,4,1.13333333333333,0,4,1.8666666666666696,0,2,1.06666666666667,1,1,0.166666666666667,0,1,1,1,17,0,0.6368715083798879,1.0,0,4,1,3,FALSE
0,7,180,3,0,1,2,18,1,10,0,2,1,15,67,2,15,18,19,10,0,3,5,35,18,15,26,90,17,0.74,23,43,3,26,0,15,1,100,6,16,8,2,3,0.733333333333333,0,7,1.8666666666666696,0,3,1.2,1,2,0.444444444444444,0,1,1,1,6,0,0.566666666666667,1.0,0,5,1,2,FALSE
0,1,38,1,1,1,0,1,1,7,0,6,1,1,30,1,1,1,4,0,0,1,0,0,1,1,4,6,0,5.0,2,4,1,3,0,1,1,0,0,7,1,0,7,7.0,7,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.3947368421052629,0.0,0,4,0,1,FALSE
0,4,85,1,0,1,1,3,1,14,0,9,1,3,57,1,3,3,12,1,0,1,2,4,3,3,10,23,3,2.48,5,13,1,9,0,3,1,100,7,0,4,1,5,3.3333333333333304,2,2,2.0,2,1,1.0,1,1,0.166666666666667,0,0,0,0,0,0,0.458823529411765,0.0,0,4,0,2,FALSE
0,6,109,2,0,1,1,6,2,14,0,7,2,4,58,1,4,6,20,3,1,2,1,10,6,4,17,42,8,1.38,9,25,2,18,0,4,2,75,5,0,8,1,4,1.75,0,3,2.75,2,2,1.5,1,1,0.666666666666667,0,0,0,0,0,0,0.376146788990826,0.0,0,6,0,1,FALSE
0,4,130,1,0,1,1,6,1,11,0,7,1,6,79,1,6,6,19,3,0,1,3,9,6,6,13,41,8,1.93,10,21,1,14,0,6,1,100,7,0,3,2,4,1.6666666666666698,0,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.453846153846154,0.0,0,5,0,2,FALSE
0,4,95,1,0,1,1,5,1,10,0,6,1,5,53,1,5,5,15,2,0,1,3,8,5,5,12,34,7,1.56,8,19,1,13,0,5,1,100,7,0,3,2,5,2.2,0,3,2.2,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.442105263157895,0.0,0,5,0,3,FALSE
0,6,159,3,0,1,1,8,1,17,0,10,1,6,94,1,6,8,25,4,1,3,2,14,8,6,20,54,12,1.74,11,32,3,23,0,6,1,83,6,1,9,1,4,3.1666666666666696,3,4,2.5,2,4,1.5,1,1,0.375,0,0,0,0,0,0,0.58125,0.0,0,6,0,1,FALSE
1,4,40,1,0,1,2,1,1,4,0,0,1,1,24,1,1,1,7,0,0,1,0,3,1,1,7,12,1,2.0,4,8,1,6,0,1,1,100,4,0,0,1,0,0.0,0,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.925,0.0,0,2,0,1,FALSE
5,6,1658,4,1,1,3,145,1,12,4,5,1,103,645,5,103,144,263,11,42,4,86,300,145,103,266,834,245,0.77,179,511,4,363,0,99,1,98,1,1,99,3,156,8.66990291262136,0,27,2.71844660194175,0,8,1.46601941747573,1,6,0.473214285714286,0,13,13,3,98,31,0.38721351025331696,0.4615384615384621,0,6,3,11,FALSE
1,23,176,12,0,1,0,19,5,29,0,4,5,4,54,1,4,19,26,1,1,12,2,48,19,4,27,109,38,0.5,13,65,12,44,1,4,5,75,1,1,2,2,3,2.25,2,9,5.0,1,22,7.25,1,4,2.42857142857143,0,2,2,1,196,19,1.0,1.0,0,1,1,0,FALSE
0,7,42,1,0,1,1,2,1,7,0,0,1,2,19,2,2,2,9,0,0,1,2,5,2,2,7,20,2,0.95,3,9,1,6,0,2,1,100,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.880952380952381,0.0,0,2,0,0,FALSE
0,7,40,1,0,1,1,2,1,7,0,0,1,2,19,2,2,2,7,0,0,1,2,5,2,2,7,18,2,1.06,3,9,1,6,0,2,1,100,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.875,0.0,0,2,0,0,FALSE
0,7,40,1,0,1,1,2,1,7,0,0,1,2,19,2,2,2,7,0,0,1,2,5,2,2,7,18,2,1.06,3,9,1,6,0,2,1,100,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.875,0.0,0,2,0,0,FALSE
0,7,43,1,0,1,1,2,1,7,0,0,1,2,19,2,2,2,9,0,0,1,2,5,2,2,7,20,2,0.95,4,9,1,6,0,2,1,100,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8837209302325579,0.0,0,2,0,0,FALSE
0,13,142,4,0,2,1,10,3,24,0,9,3,4,62,1,4,10,24,0,1,4,4,28,10,6,26,67,18,0.93,13,44,4,31,1,4,3,37,1,0,1,2,3,2.25,2,9,5.0,2,4,2.5,1,3,2.0,0,2,2,1,145,2,1.0,1.0,0,1,1,0,FALSE
0,9,46,2,0,1,0,2,2,15,0,6,2,1,30,1,1,2,5,1,0,2,0,4,2,1,4,14,3,2.14,2,7,2,4,0,1,2,0,2,0,0,1,0,0.0,0,4,4.0,4,2,2.0,2,1,1.0,1,2,2,1,32,161,0.282608695652174,1.0,0,5,1,0,FALSE
0,7,42,1,0,1,1,2,1,7,0,0,1,2,19,2,2,2,9,0,0,1,2,5,2,2,8,20,2,0.95,3,10,1,7,0,2,1,100,2,0,2,2,2,1.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,49,1,2,1,0,2,1,8,0,7,1,2,37,1,2,2,6,0,0,1,0,0,2,2,6,7,0,5.29,5,6,1,5,0,2,1,0,0,2,0,0,7,4.5,2,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.24,0.0,0,6,0,1,FALSE
0,1,38,1,1,1,0,1,1,7,0,6,1,1,30,1,1,1,4,0,0,1,0,0,1,1,4,6,0,5.0,2,4,1,3,0,1,1,0,0,2,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,41,1,1,1,0,1,1,9,0,8,1,1,33,1,1,1,4,0,0,1,0,0,1,1,4,6,0,5.5,2,4,1,3,0,1,1,0,0,5,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.463414634146341,0.0,0,4,0,2,FALSE
0,1,35,1,0,1,0,1,1,7,0,6,1,1,27,1,1,1,4,0,0,1,1,0,1,1,4,6,0,4.5,2,4,1,3,0,1,1,0,0,1,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.857142857142857,0.0,0,2,0,2,FALSE
0,1,36,1,0,1,0,1,1,7,0,6,1,1,28,1,1,1,4,0,0,1,1,0,1,1,4,6,0,4.67,2,4,1,3,0,1,1,0,0,2,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.833333333333333,0.0,0,3,0,1,FALSE
2,13,374,8,0,1,3,40,3,22,6,7,3,14,128,2,14,35,55,1,3,9,11,89,35,20,54,214,64,0.6,32,118,8,80,0,8,3,82,2,0,6,2,5,2.64285714285714,1,11,3.5714285714285694,1,26,4.071428571428569,1,4,1.29411764705882,0,0,0,0,0,0,0.649732620320856,0.0,0,2,0,5,FALSE
5,20,447,22,0,3,3,65,4,38,1,14,4,9,182,2,9,37,39,0,9,39,4,104,37,26,38,206,77,0.88,65,115,22,77,4,8,7,100,1,0,1,1,10,6.111111111111112,2,9,3.44444444444444,1,51,7.33333333333333,1,4,1.5833333333333302,0,0,0,0,0,0,0.767337807606264,0.0,0,3,0,2,FALSE
0,7,53,1,0,1,0,4,1,7,0,0,1,4,21,3,4,4,7,0,0,1,4,8,4,4,7,27,4,0.78,5,11,1,6,0,4,1,0,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,53,0,1.0,1.0,0,1,1,0,FALSE
2,6,388,5,0,1,4,29,1,14,7,7,1,20,206,2,20,29,47,3,2,5,15,52,29,20,44,146,39,1.41,36,83,5,55,0,13,1,100,2,7,10,2,19,5.1,1,8,2.8,1,5,1.35,1,3,0.5217391304347829,0,4,4,3,202,164,0.309278350515464,0.5,0,4,3,7,FALSE
0,1,54,1,3,1,0,3,1,7,0,6,1,3,42,1,3,3,6,0,0,1,0,0,3,3,6,8,0,5.25,4,6,1,5,0,3,1,0,0,2,0,0,3,1.6666666666666698,1,1,0.33333333333333304,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.981481481481482,0.0,0,1,0,1,FALSE
0,11,153,6,0,1,1,16,2,16,0,4,2,6,50,1,6,14,26,2,4,8,4,35,14,8,26,85,24,0.59,18,50,6,35,0,6,3,70,1,0,6,2,4,3.0,1,9,4.5,2,11,3.1666666666666696,1,3,1.6666666666666698,0,0,0,0,0,0,0.8888888888888891,0.0,0,2,0,0,FALSE
0,3,57,1,0,1,0,4,1,6,0,3,1,4,34,1,4,4,7,0,0,1,4,1,4,4,7,18,1,1.89,5,8,1,3,0,4,1,0,1,0,0,2,0,0.0,0,1,0.5,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,7,105,2,0,1,3,3,2,12,0,4,2,2,73,1,2,3,10,0,1,2,2,9,3,2,10,24,5,3.04,8,15,2,11,0,2,2,75,3,0,1,1,5,3.5,2,4,2.5,1,2,1.5,1,1,0.8,0,0,0,0,0,0,0.5904761904761899,0.0,0,3,0,3,FALSE
0,4,66,1,0,1,1,4,1,9,0,5,1,4,39,1,4,4,8,0,0,1,4,5,4,4,8,21,4,1.86,6,12,1,7,0,4,1,100,3,2,0,1,3,1.5,0,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.746268656716418,0.0,0,2,0,2,FALSE
0,2,95,1,2,1,1,4,1,12,0,10,1,4,70,2,4,4,9,0,0,1,2,5,4,4,10,20,2,3.5,5,12,1,9,0,4,1,100,1,12,2,2,2,1.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.4631578947368421,0.0,0,6,0,0,FALSE
0,1,37,1,1,1,0,1,1,9,0,8,1,1,29,1,1,1,4,0,0,1,0,0,1,1,4,6,0,4.83,2,4,1,3,0,1,1,0,0,4,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.432432432432432,0.0,0,4,0,1,FALSE
0,6,73,2,0,1,0,4,1,10,0,4,1,3,37,1,3,4,14,0,1,2,3,7,4,3,13,29,5,1.28,7,18,2,13,0,3,1,33,1,0,3,2,3,1.6666666666666698,0,3,2.0,1,2,1.33333333333333,1,1,0.5714285714285711,0,0,0,0,0,0,0.547945205479452,0.0,0,5,0,2,FALSE
0,1,46,1,2,1,0,2,1,7,0,6,1,2,34,1,2,2,7,0,0,1,0,0,2,2,7,9,0,3.78,3,7,1,6,0,2,1,0,3,0,2,1,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.4782608695652171,0.0,0,4,0,1,FALSE
0,10,85,3,0,2,0,8,3,14,0,4,3,3,36,1,3,8,13,0,1,3,3,12,8,7,14,42,11,0.86,7,25,3,14,0,3,3,0,1,1,2,2,3,2.6666666666666696,2,2,1.6666666666666698,1,3,2.6666666666666696,2,2,1.57142857142857,0,0,0,0,0,0,0.482352941176471,0.0,0,5,0,4,FALSE
0,5,87,2,0,1,0,6,1,12,0,6,1,4,51,1,4,5,13,2,0,2,2,6,5,4,11,31,6,1.65,5,17,2,11,0,4,2,0,4,2,3,2,4,1.5,0,3,1.75,1,2,1.25,1,1,0.444444444444444,0,0,0,0,0,0,0.482758620689655,0.0,0,5,0,3,FALSE
0,11,129,2,0,1,0,7,2,20,0,8,2,4,74,2,4,7,15,2,1,2,2,14,7,4,14,46,10,1.61,9,24,2,17,0,4,2,33,4,2,5,2,2,1.5,1,5,3.25,1,2,1.75,1,1,0.555555555555556,0,0,0,0,0,0,0.348837209302326,0.0,0,6,0,3,FALSE
0,4,67,1,0,1,1,3,1,9,0,4,1,3,38,1,3,3,9,0,2,1,3,6,3,3,9,22,5,1.73,7,14,1,10,0,3,1,55,4,0,2,1,4,2.0,1,4,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.26865671641791,0.0,0,4,0,3,FALSE
0,5,58,1,0,1,1,2,1,11,0,6,1,2,35,1,2,2,9,0,1,1,2,4,2,2,8,18,3,1.94,5,11,1,8,0,2,1,50,4,0,1,2,6,3.5,1,4,3.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.379310344827586,0.0,0,5,0,4,FALSE
0,5,156,3,0,1,1,13,1,10,0,4,1,10,70,1,10,13,22,4,1,3,6,18,13,10,18,67,14,1.04,19,32,3,18,0,10,1,90,2,1,3,2,26,4.9,0,3,1.0,0,4,1.4,1,1,0.384615384615385,0,0,0,0,0,0,0.326923076923077,0.0,0,6,0,4,TRUE
0,5,110,1,0,1,1,6,1,10,0,5,1,6,59,1,6,6,13,0,0,1,6,9,6,6,10,43,6,1.37,8,16,1,7,0,6,1,100,2,0,1,1,2,1.16666666666667,0,2,0.833333333333333,0,1,1.0,1,1,0.5,0,0,0,0,0,0,0.427272727272727,0.0,0,5,0,1,FALSE
0,5,173,6,0,1,1,13,2,12,0,6,2,8,102,1,8,13,22,1,1,6,7,21,13,10,18,58,17,1.76,13,35,6,24,0,8,2,81,3,1,2,1,6,2.875,1,5,2.625,1,3,1.25,1,1,0.3,0,2,2,2,64,80,0.6705202312138729,0.5,0,3,2,4,FALSE
0,3,267,2,0,1,1,21,1,12,0,8,1,16,166,1,16,18,33,0,0,3,16,11,18,16,28,80,9,2.08,21,37,2,18,0,16,1,100,1,55,7,4,7,2.9375,0,5,0.9375,0,2,1.125,1,1,0.222222222222222,0,6,6,2,61,18,0.477611940298507,0.666666666666667,0,3,2,6,FALSE
0,1,40,1,1,1,1,1,1,4,0,3,1,1,28,1,1,1,7,0,0,1,0,2,1,1,6,9,0,3.11,3,6,1,5,0,1,1,100,4,5,1,1,0,0.0,0,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.325,0.0,0,5,0,2,FALSE
0,6,68,1,0,1,1,3,1,10,0,4,1,3,33,1,3,3,10,0,2,1,3,12,3,3,10,29,5,1.14,6,15,1,11,0,3,1,55,3,0,1,1,3,1.6666666666666698,1,4,2.0,1,1,1.0,1,0,0.0,0,1,1,1,7,1,1.0,1.0,0,1,1,0,FALSE
0,5,86,2,0,1,1,5,1,10,0,4,1,4,43,1,4,5,15,0,2,2,4,9,5,4,13,35,8,1.23,8,21,2,15,0,4,1,50,2,0,3,1,5,2.75,1,4,2.25,1,2,1.25,1,1,0.5,0,2,2,2,4,1,0.3255813953488369,0.5,0,4,2,6,FALSE
0,7,41,1,0,1,0,2,1,7,0,0,1,2,21,2,2,2,6,0,0,1,2,4,2,2,6,17,2,1.24,3,8,1,5,0,2,1,0,2,0,2,2,2,1.5,1,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,41,0,1.0,1.0,0,1,1,0,FALSE
4,18,307,8,0,2,2,55,4,20,0,1,4,12,33,2,12,48,47,0,1,8,8,109,48,24,54,236,89,0.14,38,143,8,92,1,12,5,100,2,0,5,2,7,3.3333333333333304,1,15,6.0,1,48,8.33333333333333,1,4,2.0,0,4,4,2,7,3,0.986970684039088,0.5,0,1,2,2,FALSE
10,10,4469,12,28,1,56,491,2,18,0,7,2,205,1868,7,205,442,459,39,8,16,128,977,442,247,450,2213,716,0.84,388,1166,12,722,0,205,2,100,4,21,70,8,148,13.009756097560999,0,25,3.73170731707317,0,176,3.9463414634146297,1,4,0.7232142857142858,0,17,17,3,125,162,0.23562318191989295,0.7058823529411771,0,6,3,11,TRUE
0,4,112,1,3,1,0,10,1,6,0,2,1,10,43,1,10,10,22,0,6,1,7,13,10,10,22,56,13,0.77,13,35,1,24,0,10,1,78,1,0,3,2,6,2.3,0,5,1.4,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.858407079646018,0.0,0,2,0,0,FALSE
5,25,321,11,0,3,0,56,6,32,1,4,5,8,62,2,8,43,46,0,4,14,3,114,46,26,46,226,88,0.27,35,134,11,91,2,7,7,16,1,0,13,2,10,5.125,3,11,6.625,3,39,14.625,1,2,1.08333333333333,0,0,0,0,0,0,0.981308411214953,0.0,0,1,0,3,FALSE
5,21,322,9,2,1,2,41,4,33,3,9,4,8,99,1,8,32,37,1,3,10,0,92,32,11,35,181,67,0.55,45,102,9,71,3,5,5,82,1,1,4,2,6,3.375,0,9,5.25,0,25,8.875,1,3,1.7,0,0,0,0,0,0,0.919504643962848,0.0,0,2,0,1,FALSE
1,14,260,6,0,2,2,20,2,22,0,7,2,8,89,2,8,19,46,0,2,6,7,67,19,17,44,153,51,0.58,18,95,6,74,0,8,3,70,1,0,16,2,12,3.875,1,10,4.375,2,6,2.5,1,2,0.7142857142857142,0,0,0,0,0,0,0.238461538461538,0.0,0,7,0,4,FALSE
0,0,27,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,3,0,0,0,0,0,0,0,3,5,0,3.8,3,3,0,2,0,0,0,0,1,3,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
4,22,193,9,0,3,1,21,4,28,0,2,4,5,34,1,5,20,39,0,0,10,1,63,20,13,38,138,37,0.25,21,75,9,54,2,5,4,60,1,0,23,2,6,3.2,1,21,8.0,4,15,5.6,2,2,1.57142857142857,1,2,2,1,8,2,0.658031088082902,1.0,0,3,1,1,FALSE
0,5,133,2,0,1,0,12,1,9,0,4,1,10,59,1,10,12,21,0,0,2,10,17,12,10,20,63,14,0.94,11,34,2,21,0,10,1,0,1,0,10,2,2,0.6,0,5,2.3,1,2,1.2,1,1,0.33333333333333304,0,1,1,1,1,1,0.9402985074626872,1.0,0,2,1,0,FALSE
0,6,89,2,1,1,0,7,1,9,0,1,1,5,27,1,5,6,29,2,1,3,2,16,6,5,29,49,7,0.55,13,36,2,29,1,5,1,0,1,3,13,2,6,3.2,2,9,5.0,2,2,1.2,1,1,0.42857142857142894,0,8,8,2,35,29,0.977777777777778,0.875,0,1,2,1,FALSE
0,0,114,1,0,0,0,2,0,0,0,0,0,0,100,1,2,2,11,0,4,1,2,0,2,2,7,12,0,8.33,2,7,1,6,0,2,0,100,1,0,0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0.982456140350877,0.0,0,1,0,1,FALSE
0,1,52,1,5,1,0,5,1,4,0,3,1,5,38,1,5,5,7,0,0,1,0,0,5,5,7,9,0,4.22,5,7,1,6,0,5,1,0,1,1,2,1,9,3.4,0,1,0.6,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,32,1,1,1,0,1,1,6,0,5,1,1,26,1,1,1,3,0,0,1,0,0,1,1,3,5,0,5.2,1,3,1,2,0,1,1,0,0,4,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,41,1,1,1,0,1,1,15,0,14,1,1,35,1,1,1,3,0,0,1,0,0,1,1,3,5,0,7.0,1,3,1,2,0,1,1,0,1,2,2,1,0,0.0,0,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.975609756097561,0.0,0,1,0,1,FALSE
0,4,52,1,0,1,1,2,1,8,0,4,1,2,31,1,2,2,8,0,1,1,2,3,2,2,8,16,2,1.94,5,10,1,7,0,2,1,50,1,0,3,2,5,3.5,2,3,2.5,2,1,1.0,1,2,0.4,0,0,0,0,0,0,0.5192307692307689,0.0,0,5,0,1,FALSE
0,7,60,2,0,1,1,5,2,12,0,4,2,2,31,1,2,3,10,0,1,3,2,7,3,2,10,23,4,1.35,6,14,2,10,0,2,3,50,1,0,4,2,3,2.5,2,4,3.0,2,2,1.5,1,1,0.75,0,0,0,0,0,0,0.4333333333333329,0.0,0,6,0,0,FALSE
0,4,55,1,0,1,1,2,1,11,0,7,1,2,37,1,2,2,6,0,1,1,2,3,2,2,6,14,2,2.64,4,8,1,5,0,2,1,50,1,0,1,2,2,1.5,1,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.490909090909091,0.0,0,5,0,0,FALSE
0,4,271,2,0,1,9,19,1,9,0,5,1,17,126,1,17,19,39,0,4,2,17,40,19,17,37,109,28,1.16,36,65,2,46,0,17,1,92,1,0,1,2,10,3.3529411764705896,1,5,2.0,1,2,1.05882352941176,1,1,0.157894736842105,0,0,0,0,0,0,0.28413284132841304,0.0,0,4,0,4,FALSE
0,6,380,4,0,1,2,39,1,12,0,6,1,24,185,2,24,35,45,0,1,5,24,50,35,26,49,159,42,1.16,36,91,4,52,0,24,2,84,1,0,5,3,10,3.5,0,6,2.625,2,4,1.4166666666666698,1,2,0.444444444444444,0,0,0,0,0,0,0.3805774278215221,0.0,0,3,0,6,FALSE
0,5,177,3,0,1,1,14,1,12,0,6,1,10,84,1,10,14,25,1,3,3,9,21,14,10,24,74,20,1.14,19,44,3,29,0,10,1,80,1,0,5,2,3,1.9,0,7,1.9,0,3,1.4,1,2,0.666666666666667,0,0,0,0,0,0,0.589887640449438,0.0,0,5,0,4,FALSE
0,0,31,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,2,0,0,0,0,0,0,0,2,4,0,6.5,1,2,0,1,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.419354838709677,0.0,0,3,0,1,FALSE
0,2,46,1,1,1,2,2,1,5,0,2,1,2,29,2,2,2,6,0,0,1,1,4,2,2,7,13,1,2.23,4,8,1,6,0,2,1,100,3,10,1,2,4,2.0,0,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.340425531914894,0.0,0,4,0,0,FALSE
0,1,39,1,2,1,0,2,1,6,0,5,1,2,31,1,2,2,4,0,0,1,0,0,2,2,4,6,0,5.17,2,4,1,3,0,2,1,0,0,1,1,0,2,1.0,0,0,0.0,0,1,1.0,1,0,0.0,0,1,1,1,39,0,1.0,1.0,0,1,1,0,FALSE
0,1,34,1,1,1,0,1,1,6,0,5,1,1,26,1,1,1,4,0,0,1,0,0,1,1,4,6,0,4.33,2,4,1,3,0,1,1,0,0,3,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,1,1,1,34,0,1.0,1.0,0,1,1,0,FALSE
0,1,42,1,1,1,0,1,1,10,0,9,1,1,32,1,1,1,6,0,0,1,0,0,1,1,6,8,0,4.0,2,6,1,5,0,1,1,0,0,1,2,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,44,1,0,1,0,1,1,8,0,7,1,1,37,1,1,1,3,0,0,1,1,0,1,1,3,5,0,7.4,2,3,1,2,0,1,1,0,3,0,1,1,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8863636363636359,0.0,0,2,0,0,FALSE
0,1,44,1,0,1,0,1,1,9,0,8,1,1,36,1,1,1,4,0,0,1,1,0,1,1,4,6,0,6.0,2,4,1,3,0,1,1,0,3,3,1,1,7,7.0,7,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.29545454545454497,0.0,0,5,0,3,FALSE
0,1,50,1,2,1,0,2,1,8,0,7,1,2,40,1,2,2,5,0,0,1,0,0,2,2,5,7,0,5.71,3,5,1,4,0,2,1,0,0,0,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,51,1,1,1,0,1,1,16,0,15,1,1,40,1,1,1,7,0,0,1,0,0,1,1,7,9,0,4.44,2,7,1,6,0,1,1,0,0,2,2,0,6,6.0,6,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,56,1,2,1,0,2,1,5,0,4,1,2,44,1,2,2,5,0,0,1,0,0,2,2,5,7,0,6.29,5,5,1,4,0,2,1,0,0,6,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.28571428571428603,0.0,0,5,0,2,FALSE
0,5,62,1,0,1,0,3,1,9,0,4,1,3,33,1,3,3,10,0,0,1,3,7,3,3,9,25,7,1.32,4,16,1,12,0,3,1,0,1,0,8,2,6,2.0,0,1,0.666666666666667,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.403225806451613,0.0,0,5,0,3,FALSE
