@relation activemq-5.3.0.arff

@attribute CountDeclMethodPrivate numeric
@attribute AvgLineCode numeric
@attribute CountLine numeric
@attribute MaxCyclomatic numeric
@attribute CountDeclMethodDefault numeric
@attribute AvgEssential numeric
@attribute CountDeclClassVariable numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute AvgLine numeric
@attribute CountDeclClassMethod numeric
@attribute AvgLineComment numeric
@attribute AvgCyclomaticModified numeric
@attribute CountDeclFunction numeric
@attribute CountLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute SumCyclomaticModified numeric
@attribute CountLineCodeDecl numeric
@attribute CountDeclMethodProtected numeric
@attribute CountDeclInstanceVariable numeric
@attribute MaxCyclomaticStrict numeric
@attribute CountDeclMethodPublic numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute SumEssential numeric
@attribute CountStmtDecl numeric
@attribute loc numeric
@attribute CountStmtExe numeric
@attribute RatioCommentToCode numeric
@attribute CountLineBlank numeric
@attribute CountStmt numeric
@attribute MaxCyclomaticModified numeric
@attribute CountSemicolon numeric
@attribute AvgLineBlank numeric
@attribute CountDeclInstanceMethod numeric
@attribute AvgCyclomaticStrict numeric
@attribute PercentLackOfCohesion numeric
@attribute MaxInheritanceTree numeric
@attribute CountClassDerived numeric
@attribute CountClassCoupled numeric
@attribute CountClassBase numeric
@attribute CountInput_Max numeric
@attribute CountInput_Mean numeric
@attribute CountInput_Min numeric
@attribute CountOutput_Max numeric
@attribute CountOutput_Mean numeric
@attribute CountOutput_Min numeric
@attribute CountPath_Max numeric
@attribute CountPath_Mean numeric
@attribute CountPath_Min numeric
@attribute MaxNesting_Max numeric
@attribute MaxNesting_Mean numeric
@attribute MaxNesting_Min numeric
@attribute COMM numeric
@attribute ADEV numeric
@attribute DDEV numeric
@attribute Added_lines numeric
@attribute Del_lines numeric
@attribute OWN_LINE numeric
@attribute OWN_COMMIT numeric
@attribute MINOR_COMMIT numeric
@attribute MINOR_LINE numeric
@attribute MAJOR_COMMIT numeric
@attribute MAJOR_LINE numeric
@attribute bug {TRUE,FALSE}

@data
6,6,2222,12,1,1,5,280,2,11,3,4,2,170,849,7,170,264,361,21,62,13,142,594,264,174,389,1135,455,0.75,238,844,12,596,0,167,2,97,1,2,60,9,84,5.14705882352941,0,25,3.14117647058824,0,774,7.26470588235294,1,7,0.446927374301676,0,1,1,1,1,1,0.5274527452745271,1.0,0,3,1,4,TRUE
0,9,156,5,0,2,0,13,2,14,0,4,2,6,64,1,6,13,28,1,4,5,5,37,13,10,28,72,30,0.89,20,58,5,44,0,6,2,41,1,0,7,3,7,3.8333333333333295,1,10,4.83333333333333,1,5,2.1666666666666696,1,2,1.125,0,0,0,0,0,0,0.6794871794871801,0.0,0,3,0,1,TRUE
1,4,906,7,0,1,6,122,1,7,1,2,1,91,269,2,91,120,175,7,34,7,83,249,120,93,175,507,201,0.53,132,376,7,257,0,90,1,97,2,3,19,6,181,8.46153846153846,0,49,2.4945054945054905,1,16,1.58241758241758,1,3,0.212765957446809,0,1,1,1,0,1,0.539735099337748,1.0,0,3,1,4,FALSE
1,3,148,1,0,1,4,9,1,7,0,4,1,9,60,1,9,9,28,0,6,1,8,30,9,9,27,64,21,0.94,24,48,1,35,0,9,1,96,1,0,0,2,1,0.33333333333333304,0,3,1.22222222222222,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.6959459459459459,0.0,0,3,0,0,FALSE
0,1,23,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,4,0,0,1,0,0,1,1,4,5,0,3.2,2,4,1,3,0,1,1,0,0,5,1,0,2,2.0,2,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.39130434782608703,0.0,0,3,0,0,FALSE
1,15,248,9,0,2,0,43,4,17,0,0,4,10,28,1,10,35,53,1,10,12,8,105,35,16,52,183,88,0.15,37,140,9,104,1,10,4,69,2,0,18,2,11,5.8,2,29,8.3,1,40,7.0,1,5,2.0833333333333304,0,0,0,0,0,0,0.69758064516129,0.0,0,2,0,3,FALSE
0,6,252,4,0,1,2,31,2,12,0,5,2,16,101,1,16,31,50,0,3,4,16,64,31,16,49,126,44,0.8,25,93,4,61,0,16,2,77,1,0,6,1,9,3.5625,1,7,3.5,1,5,2.0,1,3,1.11111111111111,0,0,0,0,0,0,0.7857142857142858,0.0,0,2,0,2,FALSE
8,12,1194,17,4,1,2,205,3,16,0,3,3,63,279,7,63,185,166,8,24,22,43,497,185,75,178,807,403,0.35,111,581,17,380,0,63,3,91,1,3,32,4,19,4.809523809523808,0,50,6.142857142857139,1,912,29.142857142857103,1,7,0.943661971830986,0,6,6,4,50,36,0.4422110552763821,0.5,0,4,4,4,TRUE
0,7,293,10,0,1,0,36,2,11,0,4,2,17,116,1,17,34,46,7,7,10,10,69,34,17,46,146,65,0.79,31,111,10,77,0,17,2,78,2,2,13,3,14,3.6470588235294095,1,30,3.6470588235294095,0,162,10.9411764705882,1,2,0.631578947368421,0,0,0,0,0,0,0.566552901023891,0.0,0,2,0,3,TRUE
0,4,323,2,0,1,0,22,1,15,0,10,1,17,206,1,17,20,32,1,7,3,16,46,20,17,32,97,33,2.12,20,65,2,45,0,17,1,83,1,2,2,3,10,3.29411764705882,1,4,1.8235294117647096,0,2,1.1764705882352902,1,1,0.263157894736842,0,0,0,0,0,0,0.934984520123839,0.0,0,1,0,2,FALSE
1,28,222,16,0,2,0,26,7,40,3,8,7,4,54,1,4,26,56,0,0,16,3,92,26,6,55,145,64,0.37,23,119,16,96,3,1,7,0,1,0,16,1,39,12.25,0,27,14.5,1,16,6.5,1,4,2.6666666666666696,0,1,1,1,15,0,0.531531531531532,1.0,0,4,1,1,FALSE
2,9,162,4,0,1,0,22,2,10,0,0,2,9,25,1,9,22,41,0,10,4,7,57,22,9,41,114,48,0.22,23,89,4,68,0,9,2,72,2,0,9,2,11,5.33333333333333,0,15,5.44444444444444,1,6,2.55555555555556,1,2,1.3636363636363602,0,0,0,0,0,0,0.6913580246913579,0.0,0,3,0,1,FALSE
1,4,181,2,0,1,8,25,1,6,0,2,1,18,60,1,18,20,40,0,7,7,17,47,20,18,40,98,32,0.61,23,72,2,51,0,18,1,85,1,0,0,2,17,6.16666666666667,1,7,2.0,1,2,1.11111111111111,1,1,0.2,0,1,1,1,29,8,0.574585635359116,1.0,0,3,1,2,FALSE
3,8,249,6,0,2,0,31,2,12,0,2,2,14,82,2,14,29,36,3,9,7,8,69,29,23,37,135,58,0.61,32,95,6,61,0,14,2,76,1,0,6,3,9,2.9285714285714306,0,8,3.35714285714286,0,6,2.0714285714285703,1,3,1.0,0,0,0,0,0,0,0.65863453815261,0.0,0,2,0,2,FALSE
0,5,87,1,0,1,0,2,1,13,0,8,1,2,60,1,2,2,12,1,0,1,1,4,2,2,9,19,3,3.16,8,12,1,9,0,2,1,0,2,0,3,2,8,4.0,0,3,2.5,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.563218390804598,0.0,0,3,0,0,FALSE
0,3,135,1,0,1,0,4,1,13,0,10,1,4,101,1,4,4,13,1,0,1,3,4,4,4,11,22,4,4.59,12,15,1,10,0,4,1,0,3,0,2,2,6,3.5,1,3,1.75,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.562962962962963,0.0,0,3,0,1,FALSE
0,3,387,2,0,1,0,42,1,7,0,3,1,38,191,1,38,42,64,0,1,2,38,46,42,38,64,153,46,1.25,43,110,2,67,0,38,1,13,1,0,0,2,4,1.47368421052632,0,2,1.6578947368421102,0,2,1.10526315789474,1,1,0.15,0,0,0,0,0,0,0.8888888888888891,0.0,0,2,0,1,FALSE
1,6,1969,10,4,1,4,192,2,16,0,8,2,108,1049,6,108,178,221,22,23,16,81,435,178,116,241,763,337,1.37,157,578,10,412,0,108,2,95,1,1,53,6,29,4.21296296296296,0,43,4.25925925925926,0,192,4.25925925925926,1,4,0.452173913043478,0,1,1,1,4,0,0.6424581005586589,1.0,0,2,1,5,TRUE
0,7,206,7,12,1,1,41,2,8,0,0,2,17,29,1,17,37,41,1,5,7,4,74,37,22,43,145,57,0.2,32,100,7,59,0,17,2,75,1,0,10,2,9,3.05882352941176,1,11,3.6470588235294095,1,8,2.41176470588235,1,5,1.42105263157895,0,0,0,0,0,0,0.533980582524272,0.0,0,3,0,2,FALSE
0,9,81,3,0,2,0,4,2,17,0,8,2,2,42,1,2,4,17,1,3,3,1,12,4,4,17,32,9,1.31,7,26,3,21,0,2,2,0,3,0,5,1,5,4.0,3,8,5.5,3,3,2.0,1,1,0.75,0,1,1,1,4,1,0.9012345679012348,1.0,0,1,1,2,FALSE
0,3,198,1,0,1,0,6,1,16,0,13,1,6,152,1,6,6,17,1,0,1,5,6,6,6,13,30,6,5.07,16,19,1,12,0,6,1,0,3,0,2,2,7,3.5,1,3,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.898989898989899,0.0,0,2,0,2,FALSE
0,3,386,2,0,1,0,42,1,7,0,4,1,38,192,1,38,42,63,0,1,2,38,46,42,38,63,152,46,1.26,42,109,2,66,0,38,1,10,1,0,0,2,5,1.63157894736842,0,2,1.68421052631579,1,2,1.10526315789474,1,1,0.15,0,0,0,0,0,0,0.8937823834196891,0.0,0,2,0,1,FALSE
0,4,147,1,0,1,0,3,1,13,0,9,1,3,115,1,3,3,13,1,0,1,2,5,3,3,10,22,5,5.23,10,15,1,11,0,3,1,0,2,0,3,2,12,4.0,0,3,2.6666666666666696,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8639455782312919,0.0,0,3,0,0,FALSE
0,3,74,1,0,1,0,5,1,3,0,0,1,5,35,1,5,5,18,1,0,1,4,7,5,5,18,31,7,1.13,8,25,1,19,0,5,1,0,2,0,4,4,4,1.6,1,6,2.8,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7162162162162159,0.0,0,3,0,1,FALSE
0,3,86,1,0,1,0,12,1,3,0,0,1,12,21,1,12,12,25,1,0,1,11,12,12,12,25,49,11,0.43,16,36,1,23,0,12,1,0,3,1,4,4,9,2.1666666666666696,0,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8837209302325579,0.0,0,2,0,0,FALSE
0,3,114,2,0,1,0,10,1,4,0,0,1,9,57,1,9,10,20,1,0,2,8,10,10,9,20,41,10,1.39,16,30,2,19,0,9,1,0,2,0,5,5,5,0.555555555555556,0,2,1.33333333333333,0,2,1.11111111111111,1,1,0.272727272727273,0,0,0,0,0,0,0.842105263157895,0.0,0,3,0,0,FALSE
0,10,461,10,0,1,2,79,2,12,0,0,2,30,38,1,30,74,130,7,6,10,23,233,74,30,136,371,152,0.1,52,288,10,215,0,30,3,87,2,0,29,1,21,5.16666666666667,1,28,7.43333333333333,1,82,4.9,1,3,1.33333333333333,0,1,1,1,6,2,0.470715835140998,1.0,0,3,1,2,FALSE
1,5,446,5,0,2,34,112,2,5,55,0,2,56,19,1,56,96,127,0,0,7,55,210,99,92,131,370,138,0.05,57,269,4,172,0,1,2,98,1,0,3,1,15,3.48214285714286,0,6,3.5714285714285694,1,5,1.76785714285714,1,3,0.793103448275862,0,1,1,1,142,43,0.612107623318386,1.0,0,3,1,1,FALSE
0,3,69,1,0,1,1,6,1,4,0,1,1,6,30,1,6,6,15,0,3,1,6,9,6,6,15,29,8,1.03,10,23,1,17,0,6,1,75,2,2,2,1,6,2.5,0,4,1.6666666666666698,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.753623188405797,0.0,0,3,0,0,FALSE
0,8,137,5,0,1,1,19,2,8,0,0,2,8,27,1,8,19,44,2,7,5,6,44,19,10,44,96,31,0.28,14,75,5,56,0,8,2,75,1,0,13,3,12,5.0,1,10,4.0,1,5,2.25,1,3,1.5,0,0,0,0,0,0,0.613138686131387,0.0,0,4,0,0,FALSE
0,1,27,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,2,3,1,2,0,1,1,0,0,4,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.407407407407407,0.0,0,3,0,0,FALSE
0,3,48,1,0,1,1,3,1,4,0,1,1,3,24,1,3,3,9,0,1,1,3,5,3,3,9,17,4,1.41,7,13,1,9,0,3,1,66,3,0,3,1,5,2.0,0,4,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.625,0.0,0,3,0,0,FALSE
0,3,39,1,0,1,1,2,1,3,0,0,1,2,21,1,2,2,7,0,0,1,2,3,2,2,7,12,2,1.75,6,9,1,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.564102564102564,0.0,0,3,0,0,FALSE
0,3,59,1,0,1,1,6,1,3,0,0,1,6,21,1,6,6,15,0,1,1,6,8,6,6,15,28,7,0.75,10,22,1,15,0,6,1,83,2,0,3,1,5,2.3333333333333304,0,3,2.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,1,25,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,3,0,7.0,1,3,1,2,0,1,1,0,0,2,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,9,191,10,0,1,1,25,2,10,0,1,2,11,35,1,11,25,55,1,12,10,10,67,25,11,55,138,44,0.25,18,99,10,73,0,11,2,83,1,0,12,2,13,3.81818181818182,1,9,2.7272727272727297,1,18,3.0,1,2,0.8461538461538459,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,3,64,1,0,1,1,6,1,3,0,0,1,6,25,1,6,6,15,0,3,1,6,9,6,6,15,29,8,0.86,10,23,1,17,0,6,1,75,2,2,2,1,6,1.8333333333333304,0,4,1.6666666666666698,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.859375,0.0,0,2,0,0,FALSE
0,9,127,5,0,1,1,17,2,9,0,0,2,7,22,1,7,17,42,2,7,5,5,43,17,9,42,92,30,0.24,13,72,5,54,0,7,2,73,1,0,12,3,8,4.0,2,10,4.142857142857141,1,5,2.42857142857143,1,3,1.6666666666666698,0,0,0,0,0,0,0.8031496062992131,0.0,0,2,0,0,FALSE
0,1,27,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,2,3,1,2,0,1,1,0,0,1,1,0,1,1.0,1,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.703703703703704,0.0,0,2,0,0,FALSE
0,3,48,1,0,1,1,3,1,4,0,1,1,3,24,1,3,3,9,0,1,1,3,5,3,3,9,17,4,1.41,7,13,1,9,0,3,1,66,3,0,3,1,5,2.0,0,4,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.833333333333333,0.0,0,2,0,0,FALSE
0,3,39,1,0,1,1,2,1,3,0,0,1,2,21,1,2,2,7,0,0,1,2,3,2,2,7,12,2,1.75,6,9,1,6,0,2,1,100,3,0,3,1,5,2.5,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8205128205128199,0.0,0,2,0,0,FALSE
1,13,105,5,0,1,1,14,3,14,0,0,3,4,18,1,4,13,27,0,4,6,3,37,13,4,27,72,29,0.25,15,56,5,42,1,4,4,44,1,0,11,2,7,6.5,6,11,8.0,5,9,4.25,1,2,1.5,0,1,1,1,1,1,0.5142857142857139,1.0,0,3,1,2,FALSE
0,3,38,1,0,1,1,2,1,3,0,0,1,2,22,1,2,2,6,0,0,1,2,3,2,2,6,11,2,2.0,5,8,1,5,0,2,1,100,2,0,0,1,2,2.0,2,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.578947368421053,0.0,0,3,0,0,FALSE
0,3,47,1,0,1,0,4,1,3,0,0,1,4,19,1,4,4,11,0,1,1,4,4,4,4,11,20,4,0.95,8,15,1,10,0,4,1,50,1,0,3,1,6,2.75,1,3,2.25,1,1,1.0,1,2,0.28571428571428603,0,1,1,1,47,0,1.0,1.0,0,1,1,0,FALSE
0,1,31,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,7,0,0,1,0,0,1,1,7,8,0,2.38,4,7,1,6,0,1,1,0,0,2,1,0,4,4.0,4,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,31,0,1.0,1.0,0,1,1,0,FALSE
0,5,167,3,0,1,0,22,2,8,0,2,2,14,56,1,14,22,29,2,6,3,12,45,22,14,29,92,36,0.61,20,65,3,42,0,14,2,82,1,0,6,1,6,2.14285714285714,1,6,2.35714285714286,1,3,1.57142857142857,1,2,0.75,0,1,1,1,54,1,0.6706586826347299,1.0,0,2,1,1,FALSE
0,4,64,2,0,1,0,6,1,4,0,0,1,5,21,1,5,6,16,0,3,2,5,10,6,5,16,33,9,0.64,10,25,2,18,0,5,1,53,1,0,3,1,4,2.6,1,4,2.8,1,2,1.2,1,1,0.42857142857142894,0,0,0,0,0,0,0.890625,0.0,0,2,0,0,FALSE
0,1,38,1,2,1,0,2,1,1,0,0,1,2,21,1,2,2,10,0,0,1,0,0,2,2,10,11,0,1.91,6,10,1,9,0,2,1,0,0,2,1,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8684210526315791,0.0,0,2,0,0,FALSE
0,7,39,2,0,1,0,2,2,7,0,0,2,1,20,1,1,2,9,0,0,2,1,4,2,1,9,15,3,1.33,4,12,2,9,0,1,2,0,1,0,1,2,1,1.0,1,3,3.0,3,2,2.0,2,1,1.0,1,1,1,1,39,0,1.0,1.0,0,1,1,0,FALSE
1,7,98,3,0,1,0,10,2,9,0,0,2,6,24,1,6,9,25,1,1,3,4,28,9,6,26,57,21,0.42,18,47,3,37,1,6,2,50,1,0,4,2,4,3.0,2,15,5.33333333333333,1,4,1.6666666666666698,1,1,0.5,0,0,0,0,0,0,0.7959183673469391,0.0,0,2,0,0,FALSE
1,18,79,4,0,1,0,8,4,20,0,0,4,2,19,1,2,8,22,0,2,4,1,29,8,2,22,48,20,0.4,12,42,4,34,2,2,4,0,1,0,1,2,4,3.5,3,16,9.5,3,5,4.5,4,2,1.75,1,1,1,1,79,0,1.0,1.0,0,1,1,0,TRUE
1,12,100,5,0,1,0,11,3,13,0,0,3,4,19,1,4,11,30,0,4,5,3,36,11,4,28,66,26,0.29,15,54,5,43,1,4,3,56,1,0,4,2,6,3.75,2,18,7.25,2,8,3.75,1,2,1.16666666666667,0,1,1,1,100,0,1.0,1.0,0,1,1,0,FALSE
0,1,64,1,6,1,0,6,1,3,0,2,1,6,39,1,6,6,13,0,0,1,0,0,6,6,13,14,0,2.79,11,13,1,12,0,6,1,0,3,1,0,1,1,0.166666666666667,0,1,0.666666666666667,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.90625,0.0,0,2,0,0,FALSE
0,1,376,1,45,1,0,45,1,6,0,5,1,45,260,1,45,45,65,0,0,1,0,0,45,45,65,66,0,3.94,50,65,1,64,0,45,1,0,2,4,17,2,11,4.6,3,1,0.4,0,1,1.0,1,6,0.125,0,0,0,0,0,0,0.39627659574468105,0.0,0,3,0,1,TRUE
0,6,250,2,0,1,0,50,2,6,0,0,2,27,22,1,27,50,73,2,1,2,25,105,50,27,96,199,98,0.11,29,194,2,143,0,27,2,88,2,0,16,1,24,4.25925925925926,1,5,2.3333333333333304,1,2,1.85185185185185,1,1,0.8620689655172409,0,0,0,0,0,0,0.536,0.0,0,2,0,1,FALSE
1,4,101,3,0,1,1,9,2,9,5,5,2,6,53,1,6,9,15,0,0,3,5,15,9,6,15,37,11,1.43,11,26,3,16,0,1,2,83,1,0,4,1,45,10.1666666666667,0,5,2.5,1,4,1.6666666666666698,1,1,0.5,0,0,0,0,0,0,0.6534653465346529,0.0,0,2,0,2,FALSE
0,1,28,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.2,2,4,1,3,0,1,1,0,0,4,1,0,2,2.0,2,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.9285714285714292,0.0,0,2,0,0,FALSE
0,3,297,2,0,1,0,61,1,3,0,0,1,60,22,1,60,61,87,0,1,2,60,62,61,60,87,211,62,0.1,64,149,2,87,0,60,1,0,1,15,26,2,15,3.43333333333333,1,3,1.4166666666666698,1,2,1.01666666666667,1,1,0.0483870967741935,0,0,0,0,0,0,0.34343434343434304,0.0,0,3,0,1,TRUE
0,1,32,1,1,1,0,1,1,5,0,4,1,1,25,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6.25,3,3,1,2,0,1,1,0,0,11,1,0,1,1.0,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.75,0.0,0,2,0,0,FALSE
0,3,35,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,4,0,0,1,2,3,2,2,4,10,3,2.1,4,7,1,4,0,2,1,0,2,5,0,2,1,0.5,0,2,2.0,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.8,0.0,0,2,0,0,FALSE
0,6,100,3,0,1,2,11,2,9,1,3,2,6,38,1,6,9,19,0,2,5,6,24,9,6,19,51,18,0.75,11,37,3,23,0,5,2,54,1,0,1,1,12,7.0,3,6,2.6666666666666696,1,3,1.5,1,2,0.875,0,0,0,0,0,0,0.54,0.0,0,3,0,2,FALSE
1,6,2092,14,0,1,5,388,2,8,0,1,2,201,419,6,201,368,441,35,74,17,165,791,368,215,472,1481,610,0.28,200,1082,14,712,0,201,2,98,1,2,65,2,178,8.119402985074629,0,38,3.19900497512438,0,433,6.890547263681589,1,6,0.610576923076923,0,11,11,3,440,378,0.4080267558528429,0.545454545454545,0,3,3,5,TRUE
0,1,28,1,1,1,0,1,1,1,0,0,1,1,22,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.5,2,3,1,2,0,1,1,0,0,10,1,0,3,3.0,3,0,0.0,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7142857142857142,0.0,0,2,0,0,FALSE
0,3,46,1,0,1,1,4,1,3,0,0,1,4,22,1,4,4,7,0,0,1,4,6,4,4,7,17,5,1.29,7,12,1,7,0,4,1,100,2,0,0,1,56,14.75,0,2,1.5,1,1,1.0,1,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,14,92,9,0,1,1,12,4,15,0,0,4,3,23,1,3,12,21,0,1,9,3,26,12,3,23,58,21,0.4,11,44,9,26,1,3,4,50,2,0,5,1,4,3.0,2,14,6.33333333333333,2,14,5.66666666666667,1,7,4.83333333333333,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
0,11,99,4,0,1,0,13,3,14,0,3,3,4,41,1,4,11,17,0,0,4,4,30,11,4,20,51,22,0.8,7,42,4,30,0,4,3,0,2,0,5,1,4,3.5,2,7,5.25,2,4,2.75,1,3,2.1666666666666696,0,0,0,0,0,0,0.555555555555556,0.0,0,3,0,1,FALSE
0,1,114,1,16,1,0,16,1,4,0,3,1,16,70,1,16,16,23,0,0,1,0,0,16,16,23,24,0,2.92,20,23,1,22,0,16,1,0,1,1,4,1,9,1.75,0,1,0.75,0,1,1.0,1,0,0.0,0,0,0,0,0,0,0.614035087719298,0.0,0,3,0,1,FALSE
0,3,323,2,0,1,0,51,1,4,0,0,1,47,61,1,47,49,83,1,21,3,46,80,49,47,83,209,75,0.29,53,158,2,108,0,47,1,93,1,0,12,1,22,5.80851063829787,1,23,1.8085106382978704,1,2,1.04255319148936,1,1,0.0816326530612245,0,1,1,1,27,0,0.6068111455108361,1.0,0,3,1,1,FALSE
0,1,40,1,2,1,0,2,1,4,0,3,1,2,28,1,2,2,7,0,0,1,0,0,2,2,7,8,0,3.5,4,7,1,6,0,2,1,0,1,1,2,1,4,2.5,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.65,0.0,0,2,0,1,FALSE
0,3,105,1,0,1,0,10,1,6,0,3,1,10,51,1,10,10,20,0,5,1,10,10,10,10,20,41,10,1.24,13,30,1,19,0,10,1,80,1,0,4,1,4,2.1,1,1,1.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.704761904761905,0.0,0,2,0,0,FALSE
0,20,60,5,0,1,0,5,5,23,0,0,5,1,23,1,1,5,13,0,0,5,1,15,5,1,14,29,11,0.79,8,25,5,19,3,1,5,0,1,0,4,2,2,2.0,2,13,13.0,13,8,8.0,8,2,2.0,2,0,0,0,0,0,0.616666666666667,0.0,0,2,0,1,FALSE
0,3,39,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,7,0,1,1,2,3,2,2,7,13,3,1.62,5,10,1,7,0,2,1,0,2,0,1,1,1,1.0,1,3,2.0,1,1,1.0,1,0,0.0,0,0,0,0,0,0,0.923076923076923,0.0,0,2,0,0,FALSE
0,2,281,2,0,1,0,60,1,2,0,0,1,59,21,1,59,60,87,0,0,2,59,25,60,59,86,173,25,0.12,87,111,2,50,0,59,1,0,1,2,26,2,1,0.0508474576271186,0,2,0.40677966101694896,0,2,1.01694915254237,1,1,0.0491803278688525,0,0,0,0,0,0,0.683274021352313,0.0,0,3,0,0,TRUE
0,3,299,2,0,1,0,61,1,3,0,0,1,60,22,1,60,61,89,0,1,2,60,62,61,60,88,213,62,0.1,64,150,2,88,0,60,1,6,1,1,27,2,1,0.983333333333333,0,2,1.35,1,2,1.01666666666667,1,1,0.0483870967741935,0,0,0,0,0,0,0.3879598662207361,0.0,0,3,0,1,TRUE
0,6,399,5,0,1,1,43,2,10,0,4,2,28,155,1,28,42,84,4,3,6,24,99,42,28,80,211,80,0.73,33,160,5,117,0,28,2,90,3,0,28,1,18,3.3214285714285694,0,12,3.78571428571429,1,5,1.5,1,4,0.8387096774193549,0,1,1,1,0,1,0.659147869674185,1.0,0,3,1,1,TRUE
1,8,369,5,0,1,1,55,2,10,0,1,2,31,61,4,31,53,81,5,18,5,25,151,53,31,88,271,115,0.23,37,203,5,150,0,31,2,86,1,0,21,3,13,3.32258064516129,0,26,3.51612903225806,0,7,1.90322580645161,1,3,0.666666666666667,0,5,5,2,92,15,0.653116531165312,0.8,0,3,2,1,FALSE
0,4,42,1,0,1,0,2,1,6,0,1,1,2,24,1,2,2,5,0,1,1,2,4,2,2,5,12,4,2.0,6,9,1,6,0,2,1,0,2,1,0,1,2,2.0,2,5,3.5,2,1,1.0,1,0,0.0,0,0,0,0,0,0,0.7142857142857142,0.0,0,2,0,0,FALSE
2,9,157,5,0,1,1,24,3,12,2,2,3,8,37,1,8,24,44,4,1,5,2,54,24,10,43,101,39,0.37,19,82,5,54,0,6,3,93,2,0,2,1,16,4.625,1,9,5.0,1,12,3.875,1,5,2.0,0,2,2,2,157,0,0.898089171974522,0.5,0,2,2,0,FALSE
0,4,366,3,0,1,0,69,1,4,2,0,1,58,31,1,58,69,108,1,3,3,57,118,69,58,106,265,89,0.12,70,195,3,131,0,56,1,67,1,0,22,2,12,1.75862068965517,1,18,3.25862068965517,1,3,1.08620689655172,1,2,0.15,0,3,3,1,44,0,0.3825136612021861,1.0,0,3,1,2,FALSE
0,1,247,1,50,1,0,52,1,2,0,1,1,52,85,1,52,52,105,0,0,1,2,0,52,52,56,106,0,0.8,56,56,1,55,0,52,1,0,1,1,1,1,3,0.480769230769231,0,1,0.6923076923076921,0,1,1.0,1,0,0.0,0,4,4,2,79,17,0.4331983805668021,0.75,0,4,2,2,FALSE
0,0,42,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,18,0,16,0,0,16,0,0,18,19,0,1.11,2,18,0,17,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,FALSE
