className,numbers,relName,version,filePath,bug,type
org.apache.lucene.search.function.IntFieldSource,2,src\java\org\apache\lucene\search\function\IntFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\IntFieldSource.java,1.0,NON
org.apache.lucene.search.function.OrdFieldSource,2,src\java\org\apache\lucene\search\function\OrdFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\OrdFieldSource.java,1.0,NON
org.apache.lucene.search.function.OrdFieldSource,2,src\java\org\apache\lucene\search\function\OrdFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\OrdFieldSource.java,0.0,NON
org.apache.lucene.search.function.ReverseOrdFieldSource,2,src\java\org\apache\lucene\search\function\ReverseOrdFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\ReverseOrdFieldSource.java,1.0,NON
org.apache.lucene.search.function.ReverseOrdFieldSource,2,src\java\org\apache\lucene\search\function\ReverseOrdFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\ReverseOrdFieldSource.java,0.0,NON
org.apache.lucene.search.function.ShortFieldSource,2,src\java\org\apache\lucene\search\function\ShortFieldSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\ShortFieldSource.java,1.0,NON
org.apache.lucene.search.function.ShortFieldSource,2,src\java\org\apache\lucene\search\function\ShortFieldSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\ShortFieldSource.java,1.0,NON
org.apache.lucene.search.function.ValueSource,2,src\java\org\apache\lucene\search\function\ValueSource.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\ValueSource.java,1.0,NON
org.apache.lucene.search.function.ValueSource,2,src\java\org\apache\lucene\search\function\ValueSource.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\ValueSource.java,0.0,NON
org.apache.lucene.search.function.ValueSourceQuery,2,src\java\org\apache\lucene\search\function\ValueSourceQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\function\ValueSourceQuery.java,1.0,NON
org.apache.lucene.search.function.ValueSourceQuery,2,src\java\org\apache\lucene\search\function\ValueSourceQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\function\ValueSourceQuery.java,1.0,NON
org.apache.lucene.search.payloads.BoostingTermQuery,2,src\java\org\apache\lucene\search\payloads\BoostingTermQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\payloads\BoostingTermQuery.java,1.0,NON
org.apache.lucene.search.payloads.BoostingTermQuery,2,src\java\org\apache\lucene\search\payloads\BoostingTermQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\payloads\BoostingTermQuery.java,1.0,NON
org.apache.lucene.search.spans.NearSpansOrdered,2,src\java\org\apache\lucene\search\spans\NearSpansOrdered.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\NearSpansOrdered.java,0.0,NON
org.apache.lucene.search.spans.NearSpansOrdered,2,src\java\org\apache\lucene\search\spans\NearSpansOrdered.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\NearSpansOrdered.java,1.0,NON
org.apache.lucene.search.spans.NearSpansUnordered,2,src\java\org\apache\lucene\search\spans\NearSpansUnordered.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\NearSpansUnordered.java,1.0,NON
org.apache.lucene.search.spans.NearSpansUnordered,2,src\java\org\apache\lucene\search\spans\NearSpansUnordered.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\NearSpansUnordered.java,1.0,NON
org.apache.lucene.search.spans.SpanFirstQuery,3,src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanFirstQuery,3,src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanFirstQuery,3,src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanFirstQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanNearQuery,3,src\java\org\apache\lucene\search\spans\SpanNearQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanNearQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanNearQuery,3,src\java\org\apache\lucene\search\spans\SpanNearQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanNearQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanNearQuery,3,src\java\org\apache\lucene\search\spans\SpanNearQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanNearQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanNotQuery,3,src\java\org\apache\lucene\search\spans\SpanNotQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanNotQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanNotQuery,3,src\java\org\apache\lucene\search\spans\SpanNotQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanNotQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanNotQuery,3,src\java\org\apache\lucene\search\spans\SpanNotQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanNotQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanOrQuery,3,src\java\org\apache\lucene\search\spans\SpanOrQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanOrQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanOrQuery,3,src\java\org\apache\lucene\search\spans\SpanOrQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanOrQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanOrQuery,3,src\java\org\apache\lucene\search\spans\SpanOrQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanOrQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanQuery,3,src\java\org\apache\lucene\search\spans\SpanQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanQuery,3,src\java\org\apache\lucene\search\spans\SpanQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanQuery,3,src\java\org\apache\lucene\search\spans\SpanQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanScorer,3,src\java\org\apache\lucene\search\spans\SpanScorer.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanScorer.java,1.0,NON
org.apache.lucene.search.spans.SpanScorer,3,src\java\org\apache\lucene\search\spans\SpanScorer.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanScorer.java,1.0,NON
org.apache.lucene.search.spans.SpanScorer,3,src\java\org\apache\lucene\search\spans\SpanScorer.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanScorer.java,1.0,NON
org.apache.lucene.search.spans.SpanTermQuery,3,src\java\org\apache\lucene\search\spans\SpanTermQuery.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanTermQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanTermQuery,3,src\java\org\apache\lucene\search\spans\SpanTermQuery.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanTermQuery.java,0.0,NON
org.apache.lucene.search.spans.SpanTermQuery,3,src\java\org\apache\lucene\search\spans\SpanTermQuery.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanTermQuery.java,1.0,NON
org.apache.lucene.search.spans.SpanWeight,3,src\java\org\apache\lucene\search\spans\SpanWeight.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\SpanWeight.java,1.0,NON
org.apache.lucene.search.spans.SpanWeight,3,src\java\org\apache\lucene\search\spans\SpanWeight.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\SpanWeight.java,0.0,NON
org.apache.lucene.search.spans.SpanWeight,3,src\java\org\apache\lucene\search\spans\SpanWeight.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\SpanWeight.java,1.0,NON
org.apache.lucene.search.spans.Spans,3,src\java\org\apache\lucene\search\spans\Spans.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\search\spans\Spans.java,0.0,NON
org.apache.lucene.search.spans.Spans,3,src\java\org\apache\lucene\search\spans\Spans.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\Spans.java,0.0,NON
org.apache.lucene.search.spans.Spans,3,src\java\org\apache\lucene\search\spans\Spans.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\Spans.java,1.0,NON
org.apache.lucene.search.spans.TermSpans,2,src\java\org\apache\lucene\search\spans\TermSpans.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\search\spans\TermSpans.java,0.0,NON
org.apache.lucene.search.spans.TermSpans,2,src\java\org\apache\lucene\search\spans\TermSpans.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\search\spans\TermSpans.java,1.0,NON
org.apache.lucene.store.AlreadyClosedException,2,src\java\org\apache\lucene\store\AlreadyClosedException.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\AlreadyClosedException.java,0.0,NON
org.apache.lucene.store.AlreadyClosedException,2,src\java\org\apache\lucene\store\AlreadyClosedException.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\AlreadyClosedException.java,0.0,NON
org.apache.lucene.store.BufferedIndexInput,3,src\java\org\apache\lucene\store\BufferedIndexInput.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\BufferedIndexInput.java,1.0,NON
org.apache.lucene.store.BufferedIndexInput,3,src\java\org\apache\lucene\store\BufferedIndexInput.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\BufferedIndexInput.java,1.0,NON
org.apache.lucene.store.BufferedIndexInput,3,src\java\org\apache\lucene\store\BufferedIndexInput.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\BufferedIndexInput.java,0.0,NON
org.apache.lucene.store.BufferedIndexOutput,3,src\java\org\apache\lucene\store\BufferedIndexOutput.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\BufferedIndexOutput.java,1.0,NON
org.apache.lucene.store.BufferedIndexOutput,3,src\java\org\apache\lucene\store\BufferedIndexOutput.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\BufferedIndexOutput.java,0.0,NON
org.apache.lucene.store.BufferedIndexOutput,3,src\java\org\apache\lucene\store\BufferedIndexOutput.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\BufferedIndexOutput.java,0.0,NON
org.apache.lucene.store.Directory,3,src\java\org\apache\lucene\store\Directory.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\Directory.java,1.0,NON
org.apache.lucene.store.Directory,3,src\java\org\apache\lucene\store\Directory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\Directory.java,1.0,NON
org.apache.lucene.store.Directory,3,src\java\org\apache\lucene\store\Directory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\Directory.java,1.0,NON
org.apache.lucene.store.FSDirectory,3,src\java\org\apache\lucene\store\FSDirectory.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\FSDirectory.java,1.0,NON
org.apache.lucene.store.FSDirectory,3,src\java\org\apache\lucene\store\FSDirectory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\FSDirectory.java,1.0,NON
org.apache.lucene.store.FSDirectory,3,src\java\org\apache\lucene\store\FSDirectory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\FSDirectory.java,1.0,NON
org.apache.lucene.store.IndexInput,3,src\java\org\apache\lucene\store\IndexInput.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\IndexInput.java,0.0,NON
org.apache.lucene.store.IndexInput,3,src\java\org\apache\lucene\store\IndexInput.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\IndexInput.java,1.0,NON
org.apache.lucene.store.IndexInput,3,src\java\org\apache\lucene\store\IndexInput.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\IndexInput.java,1.0,NON
org.apache.lucene.store.IndexOutput,3,src\java\org\apache\lucene\store\IndexOutput.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\IndexOutput.java,1.0,NON
org.apache.lucene.store.IndexOutput,3,src\java\org\apache\lucene\store\IndexOutput.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\IndexOutput.java,1.0,NON
org.apache.lucene.store.IndexOutput,3,src\java\org\apache\lucene\store\IndexOutput.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\IndexOutput.java,1.0,NON
org.apache.lucene.store.Lock,3,src\java\org\apache\lucene\store\Lock.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\Lock.java,1.0,NON
org.apache.lucene.store.Lock,3,src\java\org\apache\lucene\store\Lock.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\Lock.java,1.0,NON
org.apache.lucene.store.Lock,3,src\java\org\apache\lucene\store\Lock.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\Lock.java,1.0,NON
org.apache.lucene.store.LockFactory,2,src\java\org\apache\lucene\store\LockFactory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\LockFactory.java,1.0,NON
org.apache.lucene.store.LockFactory,2,src\java\org\apache\lucene\store\LockFactory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\LockFactory.java,1.0,NON
org.apache.lucene.store.LockObtainFailedException,2,src\java\org\apache\lucene\store\LockObtainFailedException.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\LockObtainFailedException.java,0.0,NON
org.apache.lucene.store.LockObtainFailedException,2,src\java\org\apache\lucene\store\LockObtainFailedException.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\LockObtainFailedException.java,0.0,NON
org.apache.lucene.store.MMapDirectory,3,src\java\org\apache\lucene\store\MMapDirectory.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\MMapDirectory.java,0.0,NON
org.apache.lucene.store.MMapDirectory,3,src\java\org\apache\lucene\store\MMapDirectory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\MMapDirectory.java,1.0,NON
org.apache.lucene.store.MMapDirectory,3,src\java\org\apache\lucene\store\MMapDirectory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\MMapDirectory.java,1.0,NON
org.apache.lucene.store.RAMDirectory,3,src\java\org\apache\lucene\store\RAMDirectory.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\RAMDirectory.java,1.0,NON
org.apache.lucene.store.RAMDirectory,3,src\java\org\apache\lucene\store\RAMDirectory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\RAMDirectory.java,1.0,NON
org.apache.lucene.store.RAMDirectory,3,src\java\org\apache\lucene\store\RAMDirectory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\RAMDirectory.java,1.0,NON
org.apache.lucene.store.RAMFile,3,src\java\org\apache\lucene\store\RAMFile.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\RAMFile.java,1.0,NON
org.apache.lucene.store.RAMFile,3,src\java\org\apache\lucene\store\RAMFile.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\RAMFile.java,1.0,NON
org.apache.lucene.store.RAMFile,3,src\java\org\apache\lucene\store\RAMFile.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\RAMFile.java,0.0,NON
org.apache.lucene.store.RAMInputStream,3,src\java\org\apache\lucene\store\RAMInputStream.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\RAMInputStream.java,1.0,NON
org.apache.lucene.store.RAMInputStream,3,src\java\org\apache\lucene\store\RAMInputStream.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\RAMInputStream.java,1.0,NON
org.apache.lucene.store.RAMInputStream,3,src\java\org\apache\lucene\store\RAMInputStream.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\RAMInputStream.java,0.0,NON
org.apache.lucene.store.RAMOutputStream,3,src\java\org\apache\lucene\store\RAMOutputStream.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\store\RAMOutputStream.java,1.0,NON
org.apache.lucene.store.RAMOutputStream,3,src\java\org\apache\lucene\store\RAMOutputStream.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\RAMOutputStream.java,1.0,NON
org.apache.lucene.store.RAMOutputStream,3,src\java\org\apache\lucene\store\RAMOutputStream.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\RAMOutputStream.java,0.0,NON
org.apache.lucene.store.SingleInstanceLockFactory,2,src\java\org\apache\lucene\store\SingleInstanceLockFactory.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\store\SingleInstanceLockFactory.java,1.0,NON
org.apache.lucene.store.SingleInstanceLockFactory,2,src\java\org\apache\lucene\store\SingleInstanceLockFactory.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\store\SingleInstanceLockFactory.java,1.0,NON
org.apache.lucene.util.BitVector,3,src\java\org\apache\lucene\util\BitVector.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\BitVector.java,1.0,NON
org.apache.lucene.util.BitVector,3,src\java\org\apache\lucene\util\BitVector.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\BitVector.java,0.0,NON
org.apache.lucene.util.BitVector,3,src\java\org\apache\lucene\util\BitVector.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\BitVector.java,1.0,NON
org.apache.lucene.util.Constants,3,src\java\org\apache\lucene\util\Constants.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\Constants.java,0.0,NON
org.apache.lucene.util.Constants,3,src\java\org\apache\lucene\util\Constants.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\Constants.java,0.0,NON
org.apache.lucene.util.Constants,3,src\java\org\apache\lucene\util\Constants.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\Constants.java,1.0,NON
org.apache.lucene.util.Parameter,3,src\java\org\apache\lucene\util\Parameter.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\Parameter.java,0.0,NON
org.apache.lucene.util.Parameter,3,src\java\org\apache\lucene\util\Parameter.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\Parameter.java,0.0,NON
org.apache.lucene.util.Parameter,3,src\java\org\apache\lucene\util\Parameter.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\Parameter.java,0.0,NON
org.apache.lucene.util.PriorityQueue,3,src\java\org\apache\lucene\util\PriorityQueue.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\PriorityQueue.java,0.0,NON
org.apache.lucene.util.PriorityQueue,3,src\java\org\apache\lucene\util\PriorityQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\PriorityQueue.java,1.0,NON
org.apache.lucene.util.PriorityQueue,3,src\java\org\apache\lucene\util\PriorityQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\PriorityQueue.java,1.0,NON
org.apache.lucene.util.ScorerDocQueue,2,src\java\org\apache\lucene\util\ScorerDocQueue.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\ScorerDocQueue.java,0.0,NON
org.apache.lucene.util.ScorerDocQueue,2,src\java\org\apache\lucene\util\ScorerDocQueue.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\ScorerDocQueue.java,1.0,NON
org.apache.lucene.util.SmallFloat,3,src\java\org\apache\lucene\util\SmallFloat.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\SmallFloat.java,0.0,NON
org.apache.lucene.util.SmallFloat,3,src\java\org\apache\lucene\util\SmallFloat.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\SmallFloat.java,1.0,NON
org.apache.lucene.util.SmallFloat,3,src\java\org\apache\lucene\util\SmallFloat.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\SmallFloat.java,0.0,NON
org.apache.lucene.util.StringHelper,3,src\java\org\apache\lucene\util\StringHelper.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\StringHelper.java,0.0,NON
org.apache.lucene.util.StringHelper,3,src\java\org\apache\lucene\util\StringHelper.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\StringHelper.java,0.0,NON
org.apache.lucene.util.StringHelper,3,src\java\org\apache\lucene\util\StringHelper.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\StringHelper.java,0.0,NON
org.apache.lucene.util.ToStringUtils,3,src\java\org\apache\lucene\util\ToStringUtils.java,v2.0,RELATIVE:\lucene\lucene-2.0\src\java\org\apache\lucene\util\ToStringUtils.java,0.0,NON
org.apache.lucene.util.ToStringUtils,3,src\java\org\apache\lucene\util\ToStringUtils.java,v2.2,RELATIVE:\lucene\lucene-2.2\src\java\org\apache\lucene\util\ToStringUtils.java,0.0,NON
org.apache.lucene.util.ToStringUtils,3,src\java\org\apache\lucene\util\ToStringUtils.java,v2.4,RELATIVE:\lucene\lucene-2.4\src\java\org\apache\lucene\util\ToStringUtils.java,1.0,NON
