@relation mahout-0.6.arff

@attribute AvgWMC numeric
@attribute CCMax numeric
@attribute CDE numeric
@attribute CIE numeric
@attribute NTM numeric
@attribute SDMC numeric
@attribute WMC numeric
@attribute AvgSLOC numeric
@attribute NA numeric
@attribute NAIMP numeric
@attribute NCM numeric
@attribute NIM numeric
@attribute NLM numeric
@attribute NM numeric
@attribute NMIMP numeric
@attribute NMNpub numeric
@attribute Nmpub numeric
@attribute NumPara numeric
@attribute loc numeric
@attribute stms numeric
@attribute AID numeric
@attribute CLD numeric
@attribute DIT numeric
@attribute DP numeric
@attribute DPA numeric
@attribute DPD numeric
@attribute NMA numeric
@attribute NMI numeric
@attribute NMO numeric
@attribute NOA numeric
@attribute NOC numeric
@attribute NOD numeric
@attribute NOP numeric
@attribute PII numeric
@attribute SIX numeric
@attribute SP numeric
@attribute SPA numeric
@attribute SPD numeric
@attribute CBO numeric
@attribute DAC numeric
@attribute DACquote numeric
@attribute ICP numeric
@attribute IHICP numeric
@attribute NIHICP numeric
@attribute bug {TRUE,FALSE}

@data
1.25,2,3.97057309581168,4.76284572771487,3,0.43301270189221897,5,6.0,1,1,0,4,4,4,4,2,2,7,30,15,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,6,1,1,10,0,10,FALSE
3.46666666666667,10,5.24409359007068,7.07503614261763,2,2.1249836600679,52,24.6666666666667,22,13,10,5,15,45,15,10,5,46,386,286,2,0,2,0,0,0,15,30,0,2,0,0,1,0.208333333333333,0.0,0,0,0,20,10,5,131,22,109,TRUE
2.5,5,4.476488731802442,5.67512056842592,2,1.3228756555323,20,14.5,4,4,2,6,8,8,8,6,2,13,148,129,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,9,2,2,49,0,49,FALSE
4.5,9,4.19532067646191,6.60929241162288,1,2.7537852736430497,27,25.0,0,0,5,1,6,6,6,5,1,14,152,111,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,33,0,33,FALSE
4.0,4,2.64643934467102,4.3944009155407215,0,0.0,4,25.0,0,0,0,1,1,1,1,0,1,3,28,18,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,3,0,0,10,0,10,FALSE
2.0,2,3.37878349348618,4.06502762871723,0,0.0,4,9.5,2,2,0,2,2,2,2,0,2,4,23,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,4,2,2,8,0,8,FALSE
1.1,2,4.23592635062903,4.42629634763218,9,0.3,11,4.1,6,6,0,10,10,10,10,0,10,15,49,33,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,6,0,6,FALSE
2.5,4,1.92192809488736,2.83224888960023,1,1.5,5,2.5,0,0,1,1,2,2,2,1,1,2,7,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,5,4.25162916738782,5.55570337053321,3,1.73205080756888,8,11.75,2,2,0,4,4,4,4,2,2,7,53,41,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,9,2,2,26,0,26,FALSE
1.5,2,3.37878349348618,4.7834651896016505,1,0.5,3,7.5,4,0,0,2,2,6,2,1,1,4,19,14,2,0,2,2,2,0,0,4,2,2,0,0,1,0.444444444444444,0.666666666666667,0,0,0,7,0,0,22,4,18,FALSE
3.1875,15,5.589031117175901,6.9669020212962005,5,3.4680460997512697,51,22.375,27,18,15,1,16,46,16,7,9,58,399,290,2,0,2,0,0,0,16,30,0,2,0,0,1,0.20915032679738604,0.0,0,0,0,13,18,2,89,69,20,TRUE
1.0,1,3.27290559532006,3.7256507561120897,1,0.0,1,5.0,0,0,0,1,1,1,1,1,0,3,9,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,3,0,0,4,0,4,FALSE
1.5,3,4.47067305191821,5.65009178454941,4,0.763762615825973,9,8.83333333333333,4,4,0,6,6,6,6,5,1,5,63,46,1,1,1,2,0,2,6,0,0,1,1,1,1,0.14285714285714302,0.0,0,0,0,8,2,2,53,0,53,FALSE
1.6666666666666698,2,4.80298662960873,5.7336097286184575,1,0.471404520791032,5,14.333333333333302,9,9,0,3,3,3,3,2,1,5,61,46,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,9,5,4,40,0,40,FALSE
2.52631578947368,7,5.64994907959368,7.10606822930182,9,1.84586083334212,48,16.578947368421098,30,21,5,14,19,49,19,7,12,38,340,234,2,0,2,0,0,0,19,30,0,2,0,0,1,0.211111111111111,0.0,0,0,0,16,6,5,95,0,95,FALSE
2.42857142857143,8,5.16561233225907,6.26845304630185,8,2.12852348939305,34,11.857142857142902,9,9,0,14,14,14,14,0,14,37,208,151,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,6,5,4,59,0,59,TRUE
2.11428571428571,6,5.92447982347582,6.512876837070251,17,1.44956010216752,74,8.45714285714286,12,12,4,31,35,35,35,6,29,82,364,289,0,0,0,0,0,0,35,0,0,0,0,0,0,0.0,0.0,0,0,0,16,5,5,76,0,76,TRUE
1.26666666666667,2,4.85626340547118,5.32511338184099,11,0.442216638714053,19,4.86666666666667,11,2,1,14,15,59,15,0,15,15,82,60,3,0,3,11,11,0,10,44,5,3,0,0,1,0.4612863327149041,0.254237288135593,1,1,0,3,1,1,36,36,0,FALSE
2.3333333333333304,4,4.16449777920046,5.141970683741231,1,1.24721912892465,7,8.66666666666667,1,1,1,2,3,3,3,2,1,5,32,21,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,7,1,1,13,0,13,FALSE
1.90909090909091,5,4.51187106825178,5.83999323478271,7,1.37870462619119,21,9.36363636363636,6,6,2,9,11,11,11,2,9,25,111,81,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,26,0,26,FALSE
0.0,0,2.59679163198164,0.0,0,0.0,0,0.0,7,7,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,0,0,0,FALSE
1.5,2,4.31044305771903,4.95813949537576,1,0.5,3,9.5,3,3,0,2,2,2,2,2,0,4,26,16,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,5,1,1,5,0,5,FALSE
2.69230769230769,5,4.11862198509694,6.7254108421975385,1,1.0658774200423902,35,22.076923076923105,14,5,12,1,13,43,13,7,6,76,296,187,2,0,2,0,0,0,13,30,0,2,0,0,1,0.206349206349206,0.0,0,0,0,23,5,2,116,48,68,TRUE
1.6666666666666698,3,4.32172123104524,4.59613721370695,2,0.942809041582063,5,7.33333333333333,3,3,0,3,3,3,3,3,0,5,30,21,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,3,3,3,8,0,8,FALSE
2.3333333333333304,4,4.24301015955486,4.89436668175278,1,1.24721912892465,7,8.66666666666667,3,3,0,3,3,3,3,3,0,5,34,24,1,0,1,0,0,0,3,0,0,1,0,0,1,0.125,0.0,0,0,0,3,2,2,9,0,9,TRUE
5.0,9,4.53213666580032,3.68467485207212,1,4.0,10,15.5,0,0,1,1,2,2,2,1,1,2,95,71,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,13,0,13,FALSE
0.0,0,1.58496250072116,1.0,1,0.0,0,1.0,0,0,0,1,1,1,1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.3333333333333304,3,3.75,5.88978920198606,1,0.942809041582063,7,24.6666666666667,9,0,1,2,3,33,3,1,2,11,77,53,2,0,2,0,0,0,3,30,0,2,0,0,1,0.166666666666667,0.0,0,0,0,6,0,0,48,40,8,FALSE
5.5,9,4.59342908831172,5.60645669951136,0,3.5,11,28.0,8,8,0,2,2,2,2,1,1,5,68,61,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,7,1,1,8,0,8,FALSE
3.0,5,4.180451390892101,5.1159558311590985,1,2.0,6,14.0,2,2,0,2,2,2,2,2,0,4,38,25,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,4,0,0,3,0,3,FALSE
1.0,1,3.0,5.03678335823367,3,0.0,3,10.0,0,0,2,1,3,3,3,1,2,7,32,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,11,0,11,FALSE
3.0,3,4.39274741044878,4.6001634623767185,0,0.0,3,20.0,2,2,0,1,1,1,1,1,0,3,26,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,2,2,6,0,6,FALSE
3.0,3,3.97057309581168,4.862367568130611,0,0.0,3,14.0,1,1,0,1,1,1,1,1,0,3,19,12,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,5,1,1,14,0,14,FALSE
1.0,1,4.0535088547976805,4.00370169605735,8,0.0,8,3.25,2,2,0,8,8,8,8,0,8,6,32,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,5.08504993732229,4.913393830436281,2,0.0,2,11.5,0,0,1,1,2,2,2,1,1,2,47,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,6,0,6,FALSE
1.0,1,5.02297929667218,4.39195874290462,2,0.0,2,8.5,0,0,1,1,2,2,2,1,1,2,37,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,FALSE
1.6,3,3.94454882778696,5.11929271487712,3,0.8,8,9.2,1,1,4,1,5,5,5,1,4,13,49,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,9,0,9,TRUE
1.0,1,5.1481196609742,4.9763571725227305,3,0.0,3,9.33333333333333,0,0,2,1,3,3,3,1,2,7,60,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,6,0,0,10,0,10,TRUE
1.0,1,4.3988574474833095,4.24116566263519,12,0.0,12,3.6666666666666696,4,4,0,12,12,12,12,0,12,10,52,37,0,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,5.9785745226279285,5.0197480026487895,2,0.0,2,10.5,1,1,1,1,2,2,2,1,1,4,113,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,1,1,0,0,0,FALSE
2.3333333333333304,4,4.4441878916793005,6.31803824381299,2,1.10554159678513,14,17.6666666666667,12,3,5,1,6,36,6,2,4,18,112,79,2,0,2,0,0,0,6,30,0,2,0,0,1,0.19047619047619,0.0,0,0,0,15,0,0,91,12,79,FALSE
0.0,0,2.98476961870674,0.0,0,0.0,0,0.0,10,10,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,1,0,0,0,FALSE
1.0,1,1.92192809488736,5.32604210842221,2,0.0,2,18.0,0,0,1,1,2,2,2,1,1,8,38,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,0,10,0,10,FALSE
3.25,8,4.25057194545458,5.699994026047231,2,2.8613807855649,13,16.5,4,4,0,4,4,4,4,3,1,13,75,54,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,10,0,0,14,0,14,FALSE
1.0,1,4.18670434591002,4.15422218468352,6,0.0,6,4.0,3,3,0,6,6,6,6,0,6,5,31,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
3.0,3,3.45656476213095,4.83561868477172,0,0.0,3,13.0,0,0,0,1,1,1,1,1,0,3,17,10,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,5,0,0,7,0,7,FALSE
1.6666666666666698,3,3.52164063634332,6.0854194171318685,2,0.942809041582063,5,30.3333333333333,10,1,2,1,3,33,3,0,3,10,95,58,2,0,2,0,0,0,3,30,0,2,0,0,1,0.166666666666667,0.0,0,0,0,16,0,0,116,24,92,FALSE
1.0,1,3.39675862197493,3.46470329811991,6,0.0,6,2.8333333333333304,4,4,5,1,6,6,6,1,5,7,22,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0,0,0,FALSE
1.5,2,3.96900162987599,4.53049305675748,1,0.5,3,9.0,1,1,1,1,2,2,2,1,1,2,26,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,8,0,8,FALSE
1.5,3,4.47734168215765,5.46542296818925,5,0.707106781186548,12,7.125,7,7,0,8,8,8,8,4,4,9,65,45,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,8,6,4,24,0,24,FALSE
1.75,3,4.20297635305359,5.8062490893470295,4,0.82915619758885,14,9.625,9,0,6,2,8,38,8,5,3,15,80,58,2,0,2,0,0,0,8,30,0,2,0,0,1,0.19753086419753105,0.0,0,0,0,8,0,0,27,12,15,FALSE
1.0,1,3.64022392894185,3.83659166810898,1,0.0,1,4.0,0,0,0,1,1,1,1,1,0,3,8,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,2,0,0,3,0,3,FALSE
2.0,2,3.4056390622295694,3.49922754713269,0,0.0,2,6.0,0,0,0,1,1,1,1,1,0,3,9,5,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.6333333333333302,5,5.15486660395293,6.68266932393286,22,1.22429117814713,49,7.13333333333333,9,9,5,25,30,30,30,24,6,69,225,147,1,2,1,0,0,0,30,0,0,1,62,64,1,0.161290322580645,0.0,0,0,0,5,9,6,41,0,41,FALSE
3.0,5,2.9291728563769297,4.37576193157755,1,1.67332005306815,15,8.8,0,0,4,1,5,5,5,1,4,22,46,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.87290559532006,4.605379604391911,4,0.0,4,8.75,0,0,3,1,4,4,4,1,3,4,37,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
2.0,3,3.25162916738782,3.85656476213095,1,1.0,4,8.0,1,1,0,2,2,2,2,0,2,3,21,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
5.0,5,3.12192809488736,3.04945207278939,0,0.0,5,18.0,1,1,0,1,1,1,1,0,1,2,22,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0,FALSE
2.0,5,4.64196404694852,6.09738993759102,8,1.4142135623731005,30,10.4666666666667,1,1,14,1,15,15,15,1,14,49,160,107,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,3,1,1,7,0,7,FALSE
3.0,7,4.49101181383198,4.37491784449266,2,2.0,18,9.66666666666667,1,1,5,1,6,6,6,1,5,11,85,53,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.26315789473684,4,5.63745400870262,4.8389791619944695,16,0.7139294719079229,24,4.0,3,3,2,17,19,19,19,2,17,16,194,128,1,0,1,0,0,0,19,0,0,1,0,0,1,0.158333333333333,0.0,0,0,0,1,0,0,5,0,5,FALSE
2.0714285714285703,7,4.55816393119626,5.19608670547179,8,1.8694646183289096,29,6.642857142857139,1,1,0,14,14,14,14,0,14,11,101,75,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.9333333333333305,7,4.57516046202946,5.14636600204607,9,1.6918103387266,29,5.86666666666667,1,1,0,15,15,15,15,0,15,11,97,70,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.625,5,3.79237662297045,3.74904732917331,6,1.31695671910659,13,4.5,2,2,0,8,8,8,8,0,8,4,43,28,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.2,2,3.32486295761736,5.03769698852601,4,0.4,6,8.0,2,2,4,1,5,5,5,1,4,1,44,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.3636363636363602,2,4.0657682899194,4.628218824072059,7,0.481045692920835,15,4.36363636363636,2,2,3,8,11,11,11,2,9,9,56,37,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.3,2,3.66333219036392,4.26931152996418,7,0.458257569495584,13,4.9,2,2,1,9,10,10,10,1,9,11,54,34,0,1,0,0,0,0,10,0,0,0,1,1,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.90909090909091,4,4.32781953111478,4.70998426387097,6,1.1642044068059698,21,7.27272727272727,2,2,10,1,11,11,11,1,10,8,85,67,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,5,0,5,FALSE
1.1764705882352902,4,4.54383399132455,4.64991976481998,16,0.7058823529411759,20,3.82352941176471,5,5,1,16,17,17,17,2,15,6,82,48,1,0,1,0,0,0,17,0,0,1,0,0,1,0.15740740740740694,0.0,0,0,0,2,3,3,6,0,6,FALSE
1.9333333333333305,7,4.49288053332959,5.1722907764637895,9,1.6918103387266,29,6.0,1,1,0,15,15,15,15,0,15,11,99,72,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.73215889136457,3.82525173728865,4,0.0,4,2.75,2,2,3,1,4,4,4,1,3,3,15,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.27272727272727,3,4.23381159301628,4.20725071547914,9,0.6165754530113879,14,4.36363636363636,5,5,0,11,11,11,11,0,11,5,74,52,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,1,FALSE
1.0,1,4.39410055790886,4.7579451776097414,23,0.0,23,9.73913043478261,22,22,22,1,23,23,23,1,22,0,249,68,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0,0.0,0,0,0,4,22,1,0,0,0,FALSE
1.0,1,3.53012496531497,4.312597195961939,8,0.0,8,8.5,7,7,7,1,8,8,8,1,7,0,77,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,1,0,0,0,FALSE
1.6,4,4.0438554615263,4.82365785978394,4,1.2,8,5.2,0,0,0,5,5,5,5,0,5,8,33,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,3,0,3,FALSE
1.8333333333333304,3,4.1761085007312415,4.69525091789872,3,0.8975274678557509,11,7.33333333333333,0,0,1,5,6,6,6,0,6,10,51,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,3,0,3,FALSE
0.0,0,2.93120894891032,2.5503407095463904,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,5,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
1.0,1,3.10689059560852,3.0957952550009304,2,0.0,2,3.0,0,0,0,2,2,5,2,0,2,5,10,5,1,0,1,2,2,0,0,3,2,1,0,0,1,0.133333333333333,0.4,0,0,0,1,0,0,7,7,0,FALSE
1.90909090909091,7,4.8192845688288095,5.9196885593178,8,1.83176742541908,21,9.27272727272727,7,7,0,11,11,11,11,0,11,13,116,79,0,0,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,15,3,2,49,0,49,FALSE
1.5,3,4.1761085007312415,4.92282946325335,4,0.763762615825973,9,5.0,0,0,1,5,6,6,6,0,6,10,37,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,3,0,3,FALSE
1.22222222222222,2,4.45220040757507,5.17269205954404,7,0.415739709641549,11,4.2222222222222205,3,3,0,9,9,9,9,0,9,10,48,30,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,1,6,0,6,FALSE
1.0,1,4.0438554615263,4.29424601323229,5,0.0,5,2.6,0,0,0,5,5,5,5,0,5,8,20,9,0,1,0,2,0,2,5,0,0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,FALSE
2.6666666666666696,4,3.14643934467102,4.28945782727082,1,1.24721912892465,8,12.0,4,0,0,3,3,8,3,0,3,7,40,28,1,0,1,0,0,0,3,5,0,1,0,0,1,0.125,0.0,0,0,0,2,0,0,2,2,0,FALSE
1.8,5,4.30049751985493,4.99868914768293,4,1.6,9,8.4,4,4,0,5,5,5,5,0,5,5,51,32,0,1,0,0,0,0,5,0,0,0,3,3,0,0.0,0.0,0,0,0,8,2,2,16,0,16,FALSE
2.5,4,3.10689059560852,4.18168854286776,1,1.5,5,11.0,4,0,0,2,2,7,2,0,2,5,26,17,1,0,1,0,0,0,2,5,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,0,0,1,1,0,FALSE
2.5,4,3.10689059560852,4.2136575523508295,1,1.5,5,10.5,4,0,0,2,2,7,2,0,2,5,25,16,1,0,1,0,0,0,2,5,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,0,0,2,2,0,FALSE
1.0,1,2.82188819552618,4.08380671435083,2,0.0,2,14.5,2,2,0,2,2,2,2,1,1,1,34,18,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,2,2,0,0,0,FALSE
1.5,2,2.72192809488736,2.3219280948873595,1,0.5,3,5.0,2,2,0,2,2,2,2,1,1,1,15,9,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.14285714285714,2,3.5761968231630297,3.81839272124105,6,0.349927106111883,8,3.85714285714286,3,3,0,7,7,7,7,0,7,13,32,22,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,6,0,6,FALSE
1.8,4,4.03796514484062,4.708503146160768,6,1.0770329614269,18,5.7,1,1,1,9,10,10,10,1,9,16,63,42,1,0,1,0,0,0,10,0,0,1,0,0,1,0.15151515151515196,0.0,0,0,0,0,1,1,0,0,0,FALSE
2.5,4,2.72721700146248,4.21642176679293,1,1.5,5,10.5,1,1,0,2,2,2,2,1,1,2,25,17,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,1,1,1,1,0,1,FALSE
1.33333333333333,2,2.759079570624169,2.7700240244071,2,0.471404520791032,4,3.3333333333333304,2,2,1,2,3,3,3,0,3,4,14,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,3,0,3,FALSE
4.0,7,3.08050053064027,3.86311542545693,1,3.0,8,14.0,3,3,0,2,2,2,2,1,1,2,34,23,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,2,2,1,0,1,FALSE
2.5,4,2.72721700146248,4.61202123305309,1,1.5,5,14.0,1,1,0,2,2,2,2,1,1,2,32,20,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,2,1,1,7,0,7,FALSE
1.0,1,3.6469666682736497,4.24156264992859,2,0.0,2,7.5,3,3,0,2,2,2,2,1,1,2,20,12,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,3,3,0,0,0,FALSE
1.0,1,3.61855522499902,2.52164063634332,3,0.0,3,2.6666666666666696,2,2,2,1,3,3,3,1,2,0,24,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0,0,0,FALSE
1.0,1,2.0,0.0,2,0.0,2,0.0,2,2,0,2,2,2,2,0,2,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,1,0,0,0,FALSE
1.25,2,4.20770706447047,4.10130622322149,3,0.43301270189221897,5,6.5,6,6,0,4,4,4,4,0,4,14,35,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,5,7,0,7,FALSE
1.4,2,4.15062655448725,5.3832417663434695,3,0.489897948556636,7,11.4,3,3,0,5,5,5,5,2,3,12,65,35,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,3,3,3,9,0,9,TRUE
1.25,2,4.02756715711693,3.97531165878289,3,0.43301270189221897,5,6.5,6,6,0,4,4,4,4,0,4,14,35,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,2,5,5,7,0,7,FALSE
2.2,4,4.02751826628863,5.38606758984888,2,1.16619037896906,11,14.2,3,3,0,5,5,5,5,2,3,14,79,42,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,2,3,3,6,0,6,TRUE
1.33333333333333,2,3.68696364860803,3.63766779425536,2,0.471404520791032,4,5.0,3,3,0,3,3,3,3,0,3,6,21,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,4,0,4,FALSE
2.0,6,4.42651331957862,4.942077791151308,4,2.0,10,9.6,8,8,0,5,5,5,5,1,4,4,60,45,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0.0,0,0,0,1,6,5,3,0,3,FALSE
1.33333333333333,2,3.42268318925549,3.4334468630333,2,0.471404520791032,4,5.0,3,3,0,3,3,3,3,0,3,6,21,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,2,4,0,4,FALSE
1.75,4,4.2195282822995495,4.7821368500717805,3,1.29903810567666,7,8.75,6,6,0,4,4,4,4,1,3,4,44,34,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0.0,0,0,0,0,5,5,0,0,0,FALSE
0.0,0,2.23592635062903,1.91829583405449,2,0.0,0,1.0,0,0,0,2,2,2,2,0,2,4,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.0,1,2.72192809488736,2.59490661824394,2,0.0,2,3.0,0,0,0,2,2,2,2,0,2,4,10,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,4,0,4,FALSE
1.5,2,2.72192809488736,2.11328333429487,1,0.5,3,3.0,0,0,0,2,2,2,2,0,2,4,10,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,FALSE
1.5,2,3.08505510275648,3.28689575451876,1,0.5,3,6.5,2,2,0,2,2,2,2,0,2,1,18,12,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,2,2,0,0,0,FALSE
2.0,3,2.73215889136457,3.4138338639736,1,1.0,4,7.0,1,1,0,2,2,2,2,1,1,2,18,10,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0.0,0,0,0,0,1,1,0,0,0,FALSE
1.0,1,3.27290559532006,3.61687460595622,1,0.0,1,4.0,0,0,0,1,1,1,1,0,1,3,7,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0.0,0,0,0,1,0,0,2,0,2,FALSE
